Source,Number of articles
medlineplus_gov.txt,1
oneclick_law_go_kr.txt,1
readbookstory_com.txt,1
apply_idb_bisew_info.txt,10
gpi_edu_bd.txt,24
saclancelpascher_org.txt,1
www_nctb_gov_bd.txt,74
frp_wikipedia_org.txt,1
chhayanaut_org.txt,36
livetvchannels_info.txt,1
www_banglabarta_dk.txt,23
amarpathshala_com.txt,34
www_online_dhaka_com.txt,3132
banglamovies_com.txt,6
drzamanstemcell_com_cutestat_com.txt,1
kobitaa_wordpress_com.txt,371
banglaliveshopping_com.txt,1
www_tangaildarpan_com.txt,14
news21_bd_com.txt,63
protectbdresources_org_uk.txt,1
www_pbc24_com.txt,241
kinnarsamaj_blogspot_com.txt,60
mahabubrahman_wordpress_com.txt,49
myandroidbd_com.txt,51
lovesragpicker_wordpress_com.txt,3
techmela_ucoz_com.txt,71
repto_edu_com.txt,5
www_tellyupdates_com.txt,6
iphone_7_5_blogspot_com.txt,1
career_bd_blogspot_com.txt,1
adnanfakir_wordpress_com.txt,2
www_hdr_undp_org.txt,1
www_dailyhabiganj_com.txt,4
dp09n93lypz5p_cloudfront_net.txt,1
www_thegalaxytech_blogspot_com.txt,1
www_rajshahieducationboard_gov_bd.txt,1
akabakaakibuki_blogspot_com.txt,1
cn_enclava_org.txt,1
www_peaceinislam_com.txt,252
real_news24_blogspot_com.txt,7
alokitokhobor_com.txt,23
bikinifantasy_blogspot_com.txt,1
kinwap_com.txt,2
onlinegktoday_blogspot_com.txt,24
sadia_jahan_prova_blogspot_com.txt,2
www_dewa_me.txt,4
riversihaveknown_com.txt,1
www_al_hamdoulillah_com.txt,1
book400_blogspot_in.txt,5
deb108497_dhakaeducationboard_gov_bd.txt,1
www_teronga_com.txt,3
cee_uttarauniversity_edu_bd.txt,10
rightspeaks_blogspot_com.txt,9
www_dncc_gov_bd.txt,19
grambanglagonotantriksomaz_wordpress_com.txt,8
lifeasiknowit22_blogspot_com.txt,2
krondosee_wordpress_com.txt,50
www_sportswaale_com.txt,3
bdromoni_com.txt,1341
nizumdip_com.txt,707
vault_centos_org.txt,1
codex_wordpress_org.txt,44
www_bditec_gov_bd.txt,1
bangladeshwallpaper_blogspot_com.txt,2
www_tnabughawr_com.txt,95
apps_ponjika_andro_io.txt,1
uplance_blogspot_com.txt,3
mgmorshed80_blogspot_fr.txt,131
quran_al_shia_org.txt,2
www_homoeopathicboardbd_org.txt,2
dao_brahmanbaria_gov_bd.txt,2
misebadc_pirojpur_gov_bd.txt,2
dae_shajahanpur_bogra_gov_bd.txt,1
kathayosure_wordpress_com.txt,28
railway_chittagongdiv_gov_bd.txt,1
www_hinduabhiyan_com.txt,3
bkpmuty_in.txt,1
epsklt_bd_blogspot_com.txt,18
khetlal_joypurhat_gov_bd.txt,186
dls_chittagong_gov_bd.txt,2
www_mobdunia_in.txt,2
www_iresppw_brdb_gov_bd.txt,88
dao_jamalpur_gov_bd.txt,1
badc_portal_gov_bd.txt,23
capitalregionalca_com.txt,1
www_geeksntechnology_com.txt,2
sadar_shariatpur_gov_bd.txt,2
webexperimentinblog_blogspot_com.txt,2
johnscl_wordpress_com.txt,1084
backtobangladesh_blogspot_com.txt,3
projapoti_blogspot_com.txt,23
www_9ktenews_com.txt,39
www_iebbd_org.txt,47
rglhs_edu_bd.txt,4
www_votebd_org.txt,36
lafemmereaders_blogspot_com.txt,1
e_ilm_weebly_com.txt,14
www_timesibengali_com.txt,6
naziachowdhury_wordpress_com.txt,1
www_gpeasynet_com.txt,4
www_easypedia_gr.txt,1
bhdcbd_org.txt,65
daulatpurhighschool_edu_bd.txt,1
www_awahedgs_edu_bd.txt,45
fireservice_chittagongdiv_gov_bd.txt,1
unitedaviationbd_com.txt,1
www_youtube_dl_xyz.txt,4
improveeyevision_org.txt,1
shopnoblog_blogspot_com.txt,19
www_banglanewspaperinfo_com.txt,1
fashionbangla_tv.txt,6
jlbd_org.txt,741
paolohospital_com.txt,41
dls_moulvibazar_gov_bd.txt,1
www_ted_com.txt,165
iskandrani_wordpress_com.txt,3
legislativediv_gov_bd.txt,4
mpegok_com.txt,16
newsbazar24_com.txt,31
www_rpamhighschool_edu_bd.txt,4
joycexc_blogspot_com.txt,1
sujoyrdas_blogspot_com.txt,1
donate_wikimedia_org.txt,16
jbdit_com_bd.txt,1
banglatech24_com.txt,8328
www_smartling_com.txt,1
surgicareofwichita_com.txt,1
www_myshaheen_net.txt,4
www_ruet_ac_bd.txt,1
www_7toursbd_com.txt,1
rangpurdiv_gov_bd.txt,81
blog_islamiconlineuniversity_com.txt,1
cooparative_chittagong_gov_bd.txt,2
www_news71_com.txt,5
aarif_s_ahmed_blogspot_com.txt,1
indian_language_stories_blogspot_in.txt,1
pureacademia_blogspot_com.txt,2
gournadi24_com.txt,208
krishibidgroup_com.txt,1
futuretech_com_bd.txt,8
www_plancomm_gov_bd.txt,1
cpiwestbengal_in.txt,1
ashifwrites_wordpress_com.txt,25
satkania_chittagong_gov_bd.txt,2
shaheedabdulmalek_blogspot_com.txt,9
sterowanie_bn_isys_pl.txt,27
natok24_com.txt,33089
trust_prothom_alo_com.txt,33
appszonebd_learningpctype_andro_io.txt,1
doict_gov_bd.txt,206
wesleymc_secure_ehc_com.txt,1
drsabd_blogspot_com.txt,1
shariarbd_com.txt,4
schools_wikipedia_org.txt,15
www_weblio_jp.txt,1
pipilika_product_andro_io.txt,1
www_telugubandhu_com.txt,1
firstbangla_com.txt,10
zingur_net.txt,1
wordpress_stackexchange_com.txt,2
www_etlbd_net.txt,3
www_primenewsbd24_com.txt,872
greengrade_co_uk.txt,1
newsworldbd_com.txt,18
videoeditingtoday_com.txt,3
dmo_khagrachhari_gov_bd.txt,2
bmet_noakhali_gov_bd.txt,2
zdark_blogspot_com.txt,1
www_deshiworker_com.txt,39
bdhealth_blogspot_com.txt,5
www_surmatimes_com.txt,11
probashernews_com.txt,4
crystalcookart_blogspot_com.txt,1
amrabangladesi_blogspot_com.txt,1
9126507955_blogspot_com.txt,1
www_appbrain_com.txt,4463
boxpopparty_info.txt,2
zirnevisha_in.txt,1
drop_of_memories_blogspot_com.txt,1
dgc_edu_bd.txt,10
www_earningtech24_com.txt,8
udinra_com.txt,1
www_sajsojja_com.txt,45
microsolutionsbd_com.txt,21
www_pujorchhobi_com.txt,51
ptc_24earnmoney_com.txt,2
graffiti_bd_com.txt,1
wikipedia_sapere_virgilio_it.txt,1
coxsbazarnews_com_outerstats_com.txt,2
moresiteslike_org.txt,2
police_nilphamari_gov_bd.txt,2
www_markspcsolution_com.txt,1
dphe_nilphamari_gov_bd.txt,2
misuseofindianrailways_blogspot_de.txt,1
ptetech_blogspot_com.txt,1
worldcup_24_blogspot_com.txt,26
www_tanbirsweb_blogspot_com.txt,15
www_techdesighn_com.txt,2
www_studying_in_germany_org.txt,1
sylhetersokal_com.txt,127
indianculturalforum_in.txt,3
forex_botreview_blogspot_com.txt,1
fanwanks_com.txt,3
www_baec_gov_bd.txt,454
bangladeshnews24_com_bd.txt,5
recipes_alltop_com.txt,1
joubon_adda_blogspot_com.txt,6
www_themuslimtimes_org.txt,15
bmd_rangpur_gov_bd.txt,2
gbsangbad_com.txt,2
www_kalerkantho_com.txt,118344
bmet_barisal_gov_bd.txt,2
www_krishibank_org_bd.txt,8
coolstatusquotes_in.txt,1
btsc_edu_bd.txt,3
www_muhammadyunus_org.txt,3
khadizaskitchen_com.txt,44
riyadussoliheen_wordpress_com.txt,15
www_pnextsecure_com.txt,1
anynews24_com.txt,61
surajitdasgupta_blogspot_com.txt,1
bangla_fusionbd_com.txt,2
starbangla_tv.txt,8
dsca_jamalpur_gov_bd.txt,2
live_irib_ir_webstatsdomain_org.txt,1
bdworldnews24_blogspot_com.txt,12
www_kutarkerdokan_com.txt,12
www_50languages_com.txt,8
www_eventbrite_com_br.txt,1
rahinur_com.txt,5
usingha_com.txt,4
www_banglamati_net.txt,101
www_zpsunamganj_org.txt,5
thepersecution_org.txt,1
jsrhelp_wordpress_com.txt,2
www_allahsword_com.txt,1
menorahmedicalcenter_com.txt,1
moshiurmonty_com.txt,40
www_banglanewspaper24_com.txt,20
www_bizbdnews_com.txt,242
mithapukur_rangpur_gov_bd.txt,4
www_bangladeshprotidin_com_webstatsdomain_org.txt,2
allresultnews_blogspot_com.txt,7
newsnarayanganj24_net.txt,16
christbd_org.txt,11
www_sarkaribanglacollege_gov_bd.txt,17
ro_globalvoices_org.txt,1
nha_sylhetdiv_gov_bd.txt,1
www_gazipurtimes_com.txt,174
zakiganj_sylhet_gov_bd.txt,3
htmlinking_wordpress_com.txt,9
dam_portal_gov_bd.txt,135
paidvideochat_com.txt,79
bhauja_com.txt,48
thebdnews24_com.txt,3
dphe_pabna_gov_bd.txt,1
www_wikipeetia_org.txt,1
sharifarraffi_blogspot_com.txt,1
talshaharnotunbazar_blogspot_com.txt,7
www_gazipurkontho_com.txt,19
brac_net_bd.txt,1
www_btc_gov_bd.txt,221
shilpakala_jamalpur_gov_bd.txt,1
dncrp_sylhetdiv_gov_bd.txt,1
psychology_wikia_com.txt,2
www_colours_fm.txt,4
index_of_mp3z_com.txt,1
dae_noakhali_gov_bd.txt,2
tanbirsweb_blogspot_com.txt,1
rhd_noakhali_gov_bd.txt,2
khulnapubliccollege_jessoreboard_gov_bd.txt,16
digitalworldit_blogspot_com.txt,4
step_dte_gov_bd.txt,5
unicode_org.txt,9
kashmirnow_com.txt,46
qt_lifeoflulz_com.txt,3
www_tjmg_jus_br_webstatsdomain_org.txt,1
timesofbangla_com.txt,177
www_wikistatistics_net.txt,2
topindian_net.txt,1
indiansharing_com.txt,2
restart_typepad_com.txt,3
mostafa_hakimcollege_edu_bd.txt,1
shishuacademy_dinajpur_gov_bd.txt,2
sfiwb_org.txt,19
gu_wikipedia_org.txt,1
www_acc_edu_bd.txt,1
sainthiamunicipality_com.txt,2
wallinside_com.txt,73
nueduresult_net.txt,1
wap_jibonbd_com.txt,2
www_gottabemobile_com.txt,19
utabby_com.txt,1
forum_sonu_niigaam_com.txt,1
atelecommunicationbd_blogspot_com.txt,14
yamon_wallinside_com.txt,1
bsti_rangpur_gov_bd.txt,2
timenewsbd_com.txt,5
baral_in.txt,1
www_weeklysonarbangla_net.txt,312
www_presscouncil_gov_bd.txt,2
youth_sunamganj_gov_bd.txt,1
meetasultana_wordpress_com.txt,429
www_velki_com.txt,2
www_coursehero_com.txt,102
fpo_sylhet_gov_bd.txt,1
www_ahsaniacancer_org_bd.txt,1
www_khentam_com.txt,10
hukush_pakush_com.txt,2
sbmc_edu_bd.txt,9
nagwafouad_wordpress_com.txt,11
muksudpur_gopalganj_gov_bd.txt,3
darmanteb_ir_incom_pk.txt,1
taxeszone5dhaka_gov_bd.txt,8
sfk505_livejournal_com.txt,5
www_anandabazar_com.txt,3890
roberttierrez_blogspot_com.txt,7
www_bina_gov_bd.txt,14
bsfic_gov_bd.txt,73
24khobor_com.txt,3100
celebwild_blogspot_in.txt,1
info_habiganj_gov_bd.txt,1
bhashaindia_com.txt,538
banglapdfebooks_blogspot_in.txt,7
nesarabad_pirojpur_gov_bd.txt,4
babyish_wikia_com.txt,1
www_pearltrees_com.txt,2
muktisena_blogspot_com.txt,118
www_upworkhelpline_com.txt,30
shobhaade_blogspot_com.txt,1
jagobangl_blogspot_com.txt,11
downloader_site.txt,2
khobordar_blogspot_com.txt,9
parstoday_com.txt,92
kritzon_com.txt,4
docs_joomla_org.txt,1
he_forvo_com.txt,1
coxsbazar_forumotion_com.txt,33
world4dn_wordpress_com.txt,1
transposh_org.txt,1001
puretech_paawak_com.txt,1
premiumbloggertemplates_com_incom_pk.txt,1
humaclab_com.txt,4
crimereporter24_com.txt,38
wiki_apertium_org.txt,1
teknaftoday_com.txt,4
dss_kalai_joypurhat_gov_bd.txt,1
workforearnbd_blogspot_com.txt,3
riversidecommunityhospital_secure_ehc_com.txt,1
bn_globalvoicesonline_org.txt,12155
somodhikar_blogspot_com.txt,149
fpo_pabna_gov_bd.txt,1
www_mofa_gov_bd.txt,5
nabiganjnews_com.txt,195
usman_it.txt,4
www_iu_ac_bd.txt,10
lookbd_blogspot_gr.txt,1
sylheteralap_com.txt,52
physicsworld_com.txt,1
www_amaderrajshahi_com.txt,43
tukaram_com.txt,6
www_finesettimana_it.txt,23
www_tellydhamaal_com.txt,1
blog_grplusbd_net.txt,96
www_siowb_org.txt,99
uttarauniversity_edu_bd.txt,96
manufacturer_ec21_com.txt,1
www_metacafe_com.txt,18
bnfe_dinajpur_gov_bd.txt,2
www_deshiptv_com.txt,1
www_dugma_com.txt,1
eyoutube_net.txt,10
www_eduicon_com.txt,145
datesheet_10thboardresults_in.txt,3
www_new_muslims_info.txt,31
bcgmilan_it.txt,8
www_moef_gov_bd.txt,33
www_manorfieldsprimary_co_uk.txt,1
seotipsbd0_blogspot_com.txt,13
thereformedbroker_com.txt,1
lightelibrary_wordpress_com.txt,7
www_vnsc_edu_bd.txt,6
mopa_gov_bd.txt,15
madhurisneha_blogspot_com.txt,1
newappeal_blogspot_com.txt,1
ten_wikipedia_org.txt,1
bangladeshunlocked_blogspot_com.txt,1
www_actionfraud_police_uk.txt,1
muslimwebs_blogspot_com.txt,2
dphe_tanore_rajshahi_gov_bd.txt,1
abantor_prolaap_blogspot_com.txt,5105
arindamcctvaccesscontrol_blogspot_com.txt,2
milansagar_com.txt,1
smartphonelovers_net.txt,3
boiporua_appspot_com.txt,9
www_feedage_com.txt,15
www_ajkerbarisal_com.txt,16
05338478291_tr_gg.txt,1
azadmiskatul_blogspot_com.txt,5
www_pallab_com.txt,12
www_wub_edu_bd.txt,16
cssakash_wallinside_com.txt,1
opennews_com_bd.txt,10
nirjhor_wordpress_com.txt,36
www_uniqueshopbd_com.txt,299
paragonbd_org.txt,1
w2_amardeshonline_com.txt,12
mdsirome_mywapblog_com.txt,3
seo_kalapara_patuakhali_gov_bd.txt,1
youthcarnival_org.txt,19
umuwa_us.txt,19
iau_edu_bd.txt,49
kalmakanda_netrokona_gov_bd.txt,3
alposolpoislam_blogspot_com.txt,9
www_salboni_co_in.txt,2
ansarian_ir.txt,4
somoynews24_blogspot_com.txt,11
historyscoper_islamwatch_blogspot_com.txt,1
www_bangladeshyellowpages_com.txt,1
lostadog_com.txt,7
patrioths_pwcs_edu.txt,1
www_eventshigh_com.txt,2
alamgirbg_blogspot_com.txt,2
dumdakka_com.txt,39
hinardehorjala_blogspot_com.txt,5
www_boi_mela_com.txt,8181
www_babar_im.txt,128
aajkalca_com.txt,1
dphe_kurigram_gov_bd.txt,2
www_anb24_com.txt,20
www_xolo_com_ni_webstatsdomain_org.txt,1
gramerbari_wordpress_com.txt,16
loveinthetimeofforeclosure_blogspot_com.txt,1
bengali_actress_blogspot_com.txt,1
food_natore_gov_bd.txt,1
nadpo_org.txt,2
rhd_narsingdi_gov_bd.txt,1
zso_sonatala_bogra_gov_bd.txt,1
clickallbd_blogspot_com.txt,11
sunamkantha_com.txt,4
ives_minhasideias_blogspot_com.txt,1
kukichinzo_wordpress_com.txt,2
www_sylhettimes_com.txt,480
www_discount_merchant_com.txt,18
or_wikipedia_org.txt,1
fpo_hathazari_chittagong_gov_bd.txt,1
sunnystalk_blogspot_in.txt,2
www_newyearwishesmessages_com.txt,1
www_uttarauniversity_edu_bd.txt,2
foxmos_com.txt,5
www_blog_webtechostbd_com.txt,21
thetimesinfo_com.txt,791
fiakra_com.txt,2
savings_nilphamari_gov_bd.txt,2
www_projuktishop_com.txt,1
bolaacheekadhee_blogspot_com.txt,2
skinpacks_com.txt,2
mamunurrahmankhan_blogspot_com.txt,72
nctb_gov_bd.txt,17
dailybdpeace_blogspot_com.txt,3
www_mes_logiciels_com_webstatsdomain_org.txt,1
3dmoviz_blogspot_com.txt,5
simple_wikipedia_org.txt,16
xtrawap_com.txt,1
banglatimetv_com.txt,4
kuaidi100_com_incom_pk.txt,1
rananindia_blogspot_in.txt,1
funbangla_com.txt,2
mastertelecom_wordpress_com.txt,3
bongcomic_blogspot_com.txt,6
krishi_communityradio_com_bd.txt,3
physioknowledgebd_blogspot_com.txt,4
www_compostelle_landes_com.txt,1
doe_gov_bd.txt,56
openapex_org.txt,47
arfias_blogspot_com.txt,39
nl_globalvoicesonline_org.txt,1
anaryadravidvangaindigenous_blogspot_com.txt,17
mastertech_com_bd.txt,44
www_orbex_com.txt,7
sporshobanglaradio_com.txt,11
islamicfoundation_khagrachhari_gov_bd.txt,2
www_filecatch_com.txt,3
brdb_kalai_joypurhat_gov_bd.txt,1
abdullahdmc_wordpress_com.txt,49
advanced_bd_com.txt,6
www_last_mission_blogspot_com.txt,1
btv_rangpur_gov_bd.txt,2
banglaquran_co_uk.txt,13
raiyanabdulbaten_wordpress_com.txt,95
porijon_dhakareport24_blogspot_com.txt,3
food_noakhali_gov_bd.txt,2
bangladesh_domesticsale_com.txt,32
holykoranenglish_blogspot_com.txt,1
sandwip_info.txt,8
easylowcalrecipes_com.txt,1
www_uniquechords_com.txt,2
fr_be_radioline_co.txt,1
worddomination_com.txt,1
jkona_wordpress_com.txt,34
www_jobsnews24_com.txt,1857
ko_globalvoices_org.txt,2
kyrenia_cityguide_andro_io.txt,1
ildc_in.txt,1
mediatram_com.txt,1
www_majorloveprayer_org.txt,12
www_gnbangla_org.txt,5
mobile_bengali_china_com.txt,21
jms_khagrachhari_gov_bd.txt,2
www_sksturm_net.txt,1
berriesareworthit_blogspot_com_es.txt,1
blog_dailysylhet_com.txt,21
nip0_wordpress_com.txt,1
mymemory_translated_net.txt,24
santanumukherjee_com.txt,14
gbbss_edu_bd.txt,32
chtjumma_org_wallinside_com.txt,1
acl_adamdighi_bogra_gov_bd.txt,1
btcl_sylhet_gov_bd.txt,1
modhucondrima_blogspot_com.txt,47
rtcdss_barisaldiv_gov_bd.txt,2
www_a2i_gov_bd.txt,1
cataloniathenextstate_blogspot_com.txt,1
www_muminun_net.txt,2
ytube_com_ua.txt,2
bangladeshsportsbdblog_wordpress_com.txt,52
www_higherstudyabroad_com.txt,9
how2vao_com.txt,7
dreamsubs_in.txt,3
sadakalo64_com.txt,3
newsbd24online_blogspot_com.txt,71
www_eventbrite_hk.txt,1
vidyow_com.txt,27
bmet_comilla_gov_bd.txt,3
payment_bdipo_com.txt,1
mas_paper2_blogspot_com.txt,1
99model_blogspot_com.txt,1
www_bdtariffcom_org.txt,1
debaixodamontanha_blogspot_com.txt,1
www_freebanglafont_com.txt,641
paper_li.txt,5
dwa_shajahanpur_bogra_gov_bd.txt,1
udashingolpokobita_wordpress_com.txt,14
ierapostoli_wordpress_com.txt,1
forestnorth_chittagong_gov_bd.txt,2
forum_algerie_net.txt,1
shivaprasadtr_wordpress_com.txt,3
dae_pabna_gov_bd.txt,1
unmitigatedword_wordpress_com.txt,2
3gp_ceritalucah_org_webstatsdomain_org.txt,1
www_supremecourt_gov_bd.txt,4
alladpost_blogspot_com.txt,1
www_kustiapbs_org.txt,3
asifmabbas_blogspot_com.txt,1
smritikona_blogspot_com.txt,26
banglawebhelp_blogspot_com.txt,25
srsv_yolasite_com.txt,1
ractimwrites_blogspot_com.txt,26
bangla_bpsc_online.txt,21
munshiganjpbs_org.txt,6
razzleton_com.txt,19
digitalcontent_ictd_gov_bd.txt,207
www_ngof_org.txt,6
quantum_qm_org_bd.txt,1
worldcinemafan_blogspot_com.txt,1
iswarganj_mymensingh_gov_bd.txt,2
soliloquios_blogia_com.txt,7
www_olx_com_my_webstatsdomain_org.txt,1
newsvisionbd_com.txt,7
www_fedu_uec_ac_jp.txt,2
familypedia_wikia_com.txt,1
parichoy_com.txt,7
www_motlob_com.txt,3
music2radio_blogspot_com.txt,3
wasafat_tajmil_andro_io.txt,1
word2chm_com_webstatsdomain_org.txt,1
brta_habiganj_gov_bd.txt,1
prothomalo71_com.txt,480
onetimefashionista_com.txt,6
www_crazyhd_com.txt,62
www_studentbd24_com.txt,10
asianpornohub_com.txt,95
stacks_cdc_gov.txt,3
aparadhin_blogspot_com.txt,25
parbattanews_com.txt,3260
musicpleerdownload_info.txt,1
br_wikipedia_org.txt,2
www_dwa_gov_bd.txt,13
we_freelancer_com.txt,58
lakeviewhospital_com.txt,1
bdnewshour24_com.txt,1526
shuvhashiscse06_blogspot_it.txt,25
gazipur24_com.txt,654
ekushamar_com.txt,6
www_zprajbari_org.txt,5
youtube_com1_in.txt,1
www_cutestat_net.txt,94
the_otolith_blogspot_com.txt,1
ngoab_gov_bd.txt,4
laksam_com.txt,63
www_wapbap_com.txt,6
juegosdetoystory_net.txt,1
onuvuti_com.txt,121
www_wikiplanet_click.txt,702
www_nirapadnews_com.txt,980
bncdb_bnmc_gov_bd.txt,2
essaybeans_lofter_com.txt,2
terrorkummi_blogspot_com.txt,3
rightnow24_net.txt,389
youth_panchbibi_joypurhat_gov_bd.txt,1
www_banglabarta_com_au.txt,4
gonews24_com.txt,4
jubileeschool_weebly_com.txt,1
bsti_portal_gov_bd.txt,376
newsbd71_com.txt,436
brdb_sylhet_gov_bd.txt,1
www_eurobdnews_com.txt,9
agorasuperstores_com.txt,1
www_musicbiatch_com.txt,9
www_newshome24_com.txt,8
www_mediawiki_org.txt,49
sherpurpbs_org.txt,1
vawcms_gov_bd.txt,1
www_oneblog24_blogspot_com.txt,1
ranaghat_gov_in.txt,1
www_latestbdnews_com.txt,1060
onubhob_com.txt,1
archideninterior_com.txt,35
nazirpur_pirojpur_gov_bd.txt,3
bboho_net.txt,53
bddesk24_com.txt,4
thecareerintel_com.txt,103
earns_adsense_blogspot_com.txt,1
beebeemod_blogspot_com.txt,1
ejugerchinta_com.txt,3
www_journalbd24_com.txt,116
etoolkits_dghs_gov_bd.txt,1
alzaker_net.txt,3
thefundoowriter_wordpress_com.txt,2
logooftheday_com_incom_pk.txt,1
prison_pirojpur_gov_bd.txt,2
ahbpaperhouse_com.txt,2
www_bdinfoblog_com.txt,23
dineralo_wordpress_com.txt,374
www_sundarban_com.txt,3
stackoverflow_com.txt,2
bisasbangla_blogspot_com.txt,1
digitallibraryonline_com.txt,42
www_theislamictube_com.txt,2
mincom_gov_bd.txt,173
ni_habiganj_gov_bd.txt,1
www_bdgreyhats_com.txt,10
bdhealthlive_com.txt,24
cinziagorla_it.txt,1
techtunesu_blogspot_com.txt,78
baec_gov_bd.txt,40
www_rahat_ayub_com.txt,52
lists_famousfix_com.txt,1
moi_gov_bd.txt,116
www_rkmcudyanbati_org.txt,1
insect_varity_blogspot_com.txt,1
skmujiburrahman_blogspot_com.txt,8
www_brucelawson_co_uk.txt,1
cse_com_bd.txt,1
admissionas_jdvu_ac_in.txt,1
loknath_net.txt,1
www_wrapcompliance_org.txt,123
health_adamdighi_bogra_gov_bd.txt,1
fastfails_com.txt,1
www_rajshahipbs_org.txt,8
srimohanananda_blogspot_com.txt,1
www_cricketfresh_in.txt,8
docs_nycenet_edu.txt,2
question2answer_org.txt,1
www_dhakanews_info.txt,21
shahana_with_lupus_blogspot_com.txt,3
imagekolkata_com.txt,7
www_bm_thereport24_com.txt,164
bdfoorti_com.txt,9
calcalling_com.txt,4
www_rokomari_com.txt,632
pt_globalvoices_org.txt,1
www_sasthabangla_com.txt,229
propertylistingbd_com.txt,1
basosn_blogspot_com.txt,60
paperskiesandhazeleyes_blogspot_com.txt,1
gurabamedia_wordpress_com.txt,69
perfectguide_net.txt,31
mainkeys_net.txt,1
fbs_com_mm.txt,2
lged_noakhali_gov_bd.txt,2
kaminiray13_blogspot_com.txt,1
jayasreesown_wordpress_com.txt,3
vorerkantha_com.txt,38
es_slideshare_net.txt,1
dmp_gov_bd.txt,161
ghankosh_blogspot_com.txt,23
horekkhobor_com.txt,4
uniquenews24_com.txt,14
ur_wikipedia_org.txt,3
namdec_gov_bd.txt,1
quranresearchbd_org.txt,238
info_bogra_gov_bd.txt,1
www_usingha_com.txt,40
atindriyo_blogspot_in.txt,1
www_prolificliving_com.txt,1
wifisobi_blogspot_com.txt,7
www_exness_co_id.txt,2
pookaraazpooka_wordpress_com.txt,57
www_deshitrolls_com.txt,7
com_cadev_cifrasyletras_apk_dl_com.txt,1
www_biman_airlines_com.txt,12
bsmrau_edu_bd.txt,8
palashpalliunnayansangstha_pard_blogspot_com.txt,2
thandagosht_wordpress_com.txt,8
news_aponpost_com.txt,1
www_lakhipuronline_in.txt,1
www_dgi_gob_ni_webstatsdomain_org.txt,1
www_tube_youtube_com.txt,1
pdbf_gov_bd.txt,1
en_bookzz_org.txt,1
epaper_sangbadpratidin_in.txt,1
energybangla_com_bd.txt,78
csrlbd_org.txt,1
nacketbd_blogspot_com.txt,18
deshigolpo_com.txt,1
fisheries_rajshahidiv_gov_bd.txt,1
www_primeit_org.txt,5
onlinenews_24hour_blogspot_it.txt,1
bdpho_org.txt,9
deo_moulvibazar_gov_bd.txt,23
netrokonasadar_netrokona_gov_bd.txt,3
www_saeedtarek_com.txt,18
raqueeb_wordpress_com.txt,446
www_pestuk_com.txt,9
www_unicodehelpcenter_blogspot_com.txt,1
bilash_me.txt,226
cooparative_moulvibazar_gov_bd.txt,8
hcawestflorida_com.txt,1
hubdhakabn_weebly_com.txt,2
www_unicode_org.txt,1
www_cliquebook_net.txt,1
somoyerkotha_com.txt,40
bcjms_bhattercollege_ac_in.txt,60
www_popscreen_com.txt,3
amarbangladeshbd_com.txt,23
www_talksupeblog_com.txt,1
www_iroy_in.txt,22
theblogprogress_blogspot_fr.txt,1
naantherapy_wordpress_com.txt,1
brta_rangpur_gov_bd.txt,2
jibananandapoems_wordpress_com.txt,19
www_brac_net_bd.txt,7
chakrirkhobor_net.txt,268
archaeology_bogra_gov_bd.txt,1
www_mp3source_us.txt,2
risty_xyz.txt,2
www_videobychoice_com.txt,3
www_getjar_com.txt,1
nirjhar_com.txt,7
kakababu_blogspot_com.txt,10
info_sylhetdiv_gov_bd.txt,1
bashor_ratay_millon_blogspot_com.txt,8
www_viralnewsjunkie_com.txt,2
es_unawe_org.txt,4
www_golpo69_com.txt,7
www_greennetpub_com.txt,19
rhymeless_wallinside_com.txt,1
dainandincox_com.txt,21
www_mozzak_tk.txt,27
www_stepbible_org.txt,10
www_goonijon_com.txt,69
nondigram_bogra_gov_bd.txt,3
radioullash_com.txt,1
saberchowdhury_com.txt,1
24tipsbangla_blogspot_com.txt,33
www_inthegrapevine_com.txt,1
www_sbmc_edu_bd.txt,7
www_museumstuff_com.txt,6
interfaithstrength_com.txt,1
www_desh_tv.txt,363
tedbook_org.txt,1
scpbangladesh_org.txt,2
marc_khagrachhari_gov_bd.txt,2
www_islam_spacechanels_com.txt,1
researchandmedia_ning_com.txt,2
www_indiaonline_in.txt,1
shishuacademy_jamalpur_gov_bd.txt,1
bina_gov_bd.txt,437
www_360cities_net.txt,1
tube_amarmon_com.txt,4
old_moi_gov_bd.txt,2
deshiworker_com.txt,1
dls_shajahanpur_bogra_gov_bd.txt,1
www_principalsanaullah_com.txt,3
jobloader_com.txt,4
www_newsworldbd_com.txt,908
netbajar_com_incom_pk.txt,1
agedtubeporn_com.txt,7300
englishworld_tk.txt,1
bichitro_blogspot_com.txt,3
www_nwahy_com.txt,23
worldpoetry_ca.txt,1
ms_wordpress_com.txt,4
arif_eu.txt,86
preachingauthenticislaminbangla_blogspot_com.txt,23490
www_skymetweather_com.txt,33215
www_puppylinux_org.txt,1
allsportsnews247_blogspot_ca.txt,1
www_loksamaj_com.txt,4
cs_comilla_gov_bd.txt,2
pentasect_com.txt,5
en_over_blog_com.txt,1
www_anb24_net.txt,34
www_domesticsale_com.txt,6
shilpakala_dinajpur_gov_bd.txt,2
emon_science_blogspot_com.txt,6
bibahabd_wordpress_com.txt,117
learningearningbd_com.txt,21
fireservice_joypurhat_gov_bd.txt,1
bn_msdesignbd_com.txt,13
nanonewsnet_ru_incom_pk.txt,1
